phone_number,is_valid_phone
27717409765757900    ,FALSE
37567815193435000    ,FALSE
44597590643702700    ,FALSE
90275520294181200    ,FALSE
13790182456048300    ,FALSE
76276871444086300    ,FALSE
75484146153742000    ,FALSE
88115603792657000    ,FALSE
43386471569869200    ,FALSE
59332340689405700    ,FALSE
62780012381551500    ,FALSE
38035483398673700    ,FALSE
24915154430147900    ,FALSE
96448160952121700    ,FALSE
24215779575559900    ,FALSE
30287144916818000    ,FALSE
36086815336922900    ,FALSE
84817626173966900    ,FALSE
37462497502090100    ,FALSE
30642182831217700    ,FALSE
38119489218804400    ,FALSE
45121110199216300    ,FALSE
97317221015105300    ,FALSE
15209484923513100    ,FALSE
83019810548800900    ,FALSE
92238075091749000    ,FALSE
20384968091360800    ,FALSE
69269621035159100    ,FALSE
95906379995052000    ,FALSE
37133395455266200    ,FALSE
87075015867223600    ,FALSE
96662774929405400    ,FALSE
41412826626882200    ,FALSE
16139358875285000    ,FALSE
48577907986154400    ,FALSE
24653465885721700    ,FALSE
33331751037833700    ,FALSE
71464029925748000    ,FALSE
92907104600183000    ,FALSE
60563932613693500    ,FALSE
95537015906499900    ,FALSE
71660425365556900    ,FALSE
37743345293360400    ,FALSE
92824220983185700    ,FALSE
18710617226996000    ,FALSE
72091226882741300    ,FALSE
70703352046096600    ,FALSE
52687387332967400    ,FALSE
90549060289806800    ,FALSE
49608798674771500    ,FALSE
28008324709582000    ,FALSE
43830661331900000    ,FALSE
99855170270819500    ,FALSE
81113657766367200    ,FALSE
78147415889865100    ,FALSE
55299945228158800    ,FALSE
54969169811918000    ,FALSE
66041485757234100    ,FALSE
62177430119092600    ,FALSE
57330457741577900    ,FALSE
20771062915506100    ,FALSE
64289003358479300    ,FALSE
99646590874247300    ,FALSE
31255448476895100    ,FALSE
54505880860809900    ,FALSE
63415041544603400    ,FALSE
63437535003499700    ,FALSE
39333647870797600    ,FALSE
42858383200885900    ,FALSE
77957745854261400    ,FALSE
93426441308938800    ,FALSE
42589079233942100    ,FALSE
13903079708813100    ,FALSE
30079266746335500    ,FALSE
11202528334323900    ,FALSE
64719989936792800    ,FALSE
95769594050599200    ,FALSE
17865796303151200    ,FALSE
25970371235583200    ,FALSE
21268368342808300    ,FALSE
99295436156724400    ,FALSE
66671048874888400    ,FALSE
99244887219651200    ,FALSE
44914190457570700    ,FALSE
78899433041482700    ,FALSE
67045750789772300    ,FALSE
23070850245209500    ,FALSE
31813397066741700    ,FALSE
69386805789340300    ,FALSE
42117912642923900    ,FALSE
19514688209384600    ,FALSE
82114167144579000    ,FALSE
12560848371482600    ,FALSE
40211636575964000    ,FALSE
19052150145272400    ,FALSE
51659551649045400    ,FALSE
37313950641775700    ,FALSE
12355654467658900    ,FALSE
81926809613579100    ,FALSE
45142877714734800    ,FALSE
15367647907980500    ,FALSE
18374114741338200    ,FALSE
96191498714824600    ,FALSE
61159170685020800    ,FALSE
54809002340372900    ,FALSE
25390051372300600    ,FALSE
87147449326080200    ,FALSE
20300059724642400    ,FALSE
63308656125970400    ,FALSE
66469326530930400    ,FALSE
70979837062820900    ,FALSE
57698670292426000    ,FALSE
26540550581362600    ,FALSE
41815973438161500    ,FALSE
28792830503987300    ,FALSE
45490347659290500    ,FALSE
86472547872839500    ,FALSE
34553461081055600    ,FALSE
21395952094338700    ,FALSE
57014298877700900    ,FALSE
73281359200956900    ,FALSE
47749476495127200    ,FALSE
82381760800257400    ,FALSE
43804296117261700    ,FALSE
73467469483632300    ,FALSE
16599301253708900    ,FALSE
24867007345823100    ,FALSE
28241918823445400    ,FALSE
50272748327043100    ,FALSE
39447512022821200    ,FALSE
60811014733100400    ,FALSE
40456012126938800    ,FALSE
67092784113128300    ,FALSE
59095896216437700    ,FALSE
88089010173689100    ,FALSE
83004327293122500    ,FALSE
91919663764373000    ,FALSE
89521068314022900    ,FALSE
59172864728580000    ,FALSE
97466033517296700    ,FALSE
16806439503536400    ,FALSE
77712938322408500    ,FALSE
18360889771497200    ,FALSE
33114106580189200    ,FALSE
84071077105014800    ,FALSE
43906389947678000    ,FALSE
52176015783158500    ,FALSE
12223550406062600    ,FALSE
55481457069138100    ,FALSE
95357710451543600    ,FALSE
18813832008038600    ,FALSE
55115546592025100    ,FALSE
73965137372227800    ,FALSE
31849857948307600    ,FALSE
76793082018663200    ,FALSE
36380709511847200    ,FALSE
64727709296535600    ,FALSE
82171417598603400    ,FALSE
73769744515413600    ,FALSE
74924686049718000    ,FALSE
74632534262121500    ,FALSE
18771797631723200    ,FALSE
18774565126138700    ,FALSE
62264417845417900    ,FALSE
60415982791276600    ,FALSE
73996546629564600    ,FALSE
21334947403298300    ,FALSE
60114608352195000    ,FALSE
98782103848752700    ,FALSE
84329422719100900    ,FALSE
24235091906368700    ,FALSE
59955135294422600    ,FALSE
36878738343365600    ,FALSE
13192123825976000    ,FALSE
44085319660893500    ,FALSE
92092826939981800    ,FALSE
47186811762463600    ,FALSE
76042589833903000    ,FALSE
74786959108394700    ,FALSE
97348279637057900    ,FALSE
89724384193924200    ,FALSE
49366951728167800    ,FALSE
38561425853367500    ,FALSE
47492074306841700    ,FALSE
7E28B715-9EC4-C686-B131-D8856794654E,FALSE
B89237D9-B362-3C68-A56F-B6BE58EE6EEB,FALSE
382C79D3-B3C9-A70D-074B-9BFEAE2C63CB,FALSE
1CD9DCA8-369F-C82F-EB53-5DDDC79CAE1A,FALSE
763DB173-4C68-9378-98A7-AC3E70AD7810,FALSE
5D6EA476-3954-455A-A487-4B98CAE8C395,FALSE
DD74FE3A-466B-6921-E216-BBA267D11247,FALSE
1EF7AED8-FA5C-9D62-36F3-6E9CEC52185D,FALSE
86C493DF-C8F4-415A-528F-BA2B50D92DD4,FALSE
7C8083E9-5A1E-DA4A-8DAA-6B3296DECFC1,FALSE
2A3D57B2-09CB-682B-AB86-17837FEE102A,FALSE
3A51FA39-43D7-2644-14AE-4718CF6FB412,FALSE
695AC4CF-DB28-5F5D-9725-98914946C299,FALSE
95A73E8F-1EE6-A62C-5AF2-413FE37085A8,FALSE
18434AD7-62B7-D976-4152-D0EAC747C476,FALSE
6784C359-9C4A-C03A-0FED-039D3C3291B0,FALSE
37DC084C-2308-B904-7889-B7A6CA19984D,FALSE
5B1ABC36-0742-A477-43E1-775AB4B8828A,FALSE
2DD4EA5C-2748-5E69-650A-B7EB96DEBEBF,FALSE
9271B2DF-ED8F-77E2-4E1D-87231599304F,FALSE
68BA0633-A34B-3494-3FCC-AED8E36B7B4C,FALSE
562CEDD5-E0AE-7811-4822-8D21A8BD723C,FALSE
69E88B4E-3C86-E2ED-CC2E-1676273AE533,FALSE
0746CA5B-ABED-6918-B242-AC5B0D12C413,FALSE
35117652-7853-23E2-728E-8D54BC8962E6,FALSE
3386ECE5-7628-2336-749A-0D1D5870E5EE,FALSE
5EA48315-5FC1-E7B7-FF24-2293324668A2,FALSE
B8639D97-DA20-25B7-A8ED-EC2D75CE4C4A,FALSE
0D4AC71E-6E94-7565-844C-3B413255AA34,FALSE
45DADD21-19E0-B21A-3389-BA24A9C2A1EE,FALSE
2C86412E-95F0-40F9-4446-1D3A150232D7,FALSE
EF553E31-5B59-5BC8-1690-1490AB65F3B9,FALSE
3A5B26CE-1DB9-B77B-9377-BD2A5A34666C,FALSE
53DDA76B-BCC9-84E8-A5DE-516867F36554,FALSE
27289587-2B4E-7637-25D1-35365F9ABA09,FALSE
3D619BA8-7C82-C88A-8ECC-08D3D1C99BF1,FALSE
DE849D1D-D962-4492-D48B-14A2944D8333,FALSE
C2477B8F-5EC6-3C02-7081-A7E9078956AE,FALSE
E9E390DD-DADA-7255-F96A-357B89D7B839,FALSE
AF750204-4E5A-9BA2-9333-574738BE6F0C,FALSE
4527E6D2-AA16-4393-1A9D-DEE18E234732,FALSE
E1BECB07-C295-E5EA-9EA8-ACE4CE282711,FALSE
4331B5E8-C14A-6837-ADD0-05547464C30D,FALSE
3B11CC22-D802-71E8-581C-DE9361D98D7A,FALSE
F624D644-A889-A6CD-A27E-7883769B7491,FALSE
63778794-2C6A-38EB-6098-D69492147B64,FALSE
83E8153A-24D9-7C05-18CC-D932C3C09629,FALSE
11D9CC84-2513-4E84-8EAA-CB90F2CF4A24,FALSE
1ED830E6-E39A-9476-3C8D-2B8555B3FC2D,FALSE
35DB452F-6485-0E68-1163-A2BA5BEA3428,FALSE
BD84A3C8-BDDA-EE93-DD3A-18B1AB9D78C7,FALSE
8B7519C4-9C45-ABE7-4429-41170559D959,FALSE
BE6BC991-35B2-B0C9-3063-9207D3AC42E1,FALSE
3E73F95E-62AC-96BD-1A49-8BDC71BEA7E8,FALSE
ADCFAF71-185C-CBAF-31F4-B1B21A3197A4,FALSE
5B524266-375C-C98A-0902-B5108D78372D,FALSE
73144D9D-B664-36AF-D475-522D6956EEF6,FALSE
DF9DD947-91F8-1248-2E4C-1927E8B0C325,FALSE
C66D1758-6DD7-B0BE-FB61-95493E57ECC5,FALSE
6E097046-7B3B-39ED-9833-BD9EC3B487AE,FALSE
F0B3C4BC-F145-9907-75F8-DA25E9EE9C4A,FALSE
A26DE7AD-B0A8-D293-4346-83493CEED528,FALSE
3906777C-B56C-73A5-BE98-74536AAF6617,FALSE
48C4323C-B924-7A8A-90D1-D919947C7B42,FALSE
F53E2911-8BAD-A11A-BC5B-C95F988A3872,FALSE
C6BD18C9-37D8-1C92-4230-34B91D9CDD09,FALSE
06A34EBA-3487-B2B1-6B8E-395811261D18,FALSE
CC65D530-E50C-C2CD-A409-482AA2794413,FALSE
CFFE5E7B-CF7B-3E8A-5C6C-34BF7C34FD6D,FALSE
5287B43D-27B9-3A54-A52A-9B9B4B15E643,FALSE
9491829F-CE3A-8713-E1B3-C42ED43C4822,FALSE
DE72BC8D-B4AD-CBC7-4DE5-5DE00445E3A4,FALSE
86BC735C-2E94-143C-F1C3-4A7BB2BED896,FALSE
70CC9C94-C7A2-D188-EF5C-DC842EFB1D8D,FALSE
D4F1A091-41EB-5ED5-D929-61B9D0ECB973,FALSE
EE79E34A-AF7B-5DD4-9CC6-DB7346A8E32E,FALSE
848C01C4-B264-5A61-AA2E-6633282C85BE,FALSE
10B47C81-50AB-391B-8434-A2BE98721CA5,FALSE
61ED7E7B-0EBF-B7D3-C226-7ED80FEBDE6A,FALSE
61B84148-6D4D-45CD-255A-B8EEAF606BBB,FALSE
83EABBB5-0D8E-2B7F-C12D-C4ED4CCD1C79,FALSE
5723436D-CA2A-838C-25E9-2B265EECF12C,FALSE
D0941A92-3BA1-5CF7-D05A-BC7BC9CAC151,FALSE
7D1E93CB-9818-3B29-765A-0752132C9B36,FALSE
E6AC0C52-6CD3-D224-56CD-2B8CFD1D1E96,FALSE
3163EEC2-83EC-926D-AC39-2A2DA4E80C6B,FALSE
2C3886A9-849A-9225-D800-6350B79D8424,FALSE
4F695AB7-1491-5D88-D93F-CC887C68DA88,FALSE
72D735E5-4975-6F31-2177-13773CEC3CE9,FALSE
8B31D42D-D7D1-2355-778E-B8ACEA9B43D6,FALSE
7179118A-842B-261F-E50D-ACE5A18433B9,FALSE
E37E501C-9989-4DD3-E21E-5AA189D3086E,FALSE
AA6D2A6A-25B7-E5C1-5719-D047E5C99641,FALSE
52E10CFC-C5BB-1AC5-B34B-965E92C25471,FALSE
58CB8B55-B8D1-631A-3882-A6EBA20310C6,FALSE
5A22CBBE-3619-E9CE-405B-6060A934DE6F,FALSE
862D7116-5E88-8B28-B544-2D3167839AD1,FALSE
36EC924C-A35D-CD1B-516A-F65806E631B6,FALSE
972BE69B-971A-848A-0678-22427EB8DBC3,FALSE
0292EC5B-4C62-3A6A-221A-38AF8C99D517,FALSE
E5163EB2-058B-DC61-9AE8-D84890C81B32,FALSE
46668A17-FC44-5659-3479-9A98EE19E2D7,FALSE
28ADDF3D-1EE3-0BD8-0AE7-671E23543C86,FALSE
777991E5-BFD6-ACA2-67CB-4B41CACB9B81,FALSE
9835D3D2-A415-F17A-C53F-92A9E3554B35,FALSE
61275A7D-744C-94D2-F79A-BEA41779A7B9,FALSE
BE8A332A-9E48-6CA8-31BF-D443D7C148A6,FALSE
EA85ECC5-A99C-86E9-124F-8A4AA5B733B9,FALSE
36DFD647-7356-2B1A-32F2-63A867B69F0C,FALSE
6190AD2D-DA97-7561-2AB2-36FA866EB9C4,FALSE
A9136AC9-2AA9-B47F-76C3-DC189F44715A,FALSE
7B2B3258-63BD-ED4E-8BE6-D75B0498F5A2,FALSE
964311F5-44D4-5527-9672-6AEE498981BE,FALSE
DADE2573-6B69-3B60-4E75-793A612AF0B3,FALSE
CA6347C2-8168-2A66-C535-3917571C7201,FALSE
927838A1-2D0A-18D1-DC1E-7BC9C0518B40,FALSE
13A1CB7B-057C-8438-CAEE-2DBD83A9249A,FALSE
6E8546D7-5235-B717-1438-F3C31F52A494,FALSE
7BA6348A-1C95-4B47-4B3D-3BF6D497E1E5,FALSE
4A197B71-8494-6BE0-3DF9-381EE635A31B,FALSE
E61394D3-E1D9-BB5D-D1DE-3265AE596A25,FALSE
920DD3B5-0C73-C36D-35FB-A5E59BE68BB6,FALSE
4DA10665-712F-E782-1DC7-99776836111F,FALSE
AC17CA0B-5FEE-3367-A99C-73873467620A,FALSE
50C9D90A-98C0-266E-D473-4B55EE882D86,FALSE
B54E7C2B-A67A-1CB2-E2C1-DB89451B1DA9,FALSE
FCDBECDC-4DCD-3567-B9E2-DD6245D744ED,FALSE
E379EB39-8A9B-BC67-941B-759043449BC1,FALSE
9B582437-684E-3A25-38C0-D7BB3503012C,FALSE
4D39A111-8F86-5829-E1E6-E7B47BEFDA9D,FALSE
A6CC5632-522F-9F2E-57DB-31C2D2151D4C,FALSE
D46C5566-8607-DD92-E498-D92866B643BB,FALSE
17454D5D-9D35-7712-313C-7564DB1596BA,FALSE
5794F7FE-9D81-AC7A-4923-6C45EA4ABA66,FALSE
F746643B-38C5-2D77-1372-E05B24A6CEE6,FALSE
2F719923-4DF4-B59A-73EA-CBAAD67C1195,FALSE
141CBD2D-3D72-A593-E2E0-69215C4263D0,FALSE
6312DCB5-958C-DD26-2647-32AAD96AEA66,FALSE
25574519-2699-75ED-27D6-432B83D3AACD,FALSE
313D755E-F047-032A-E343-73373C332E11,FALSE
C93B79FD-255A-B230-6A7E-C64DECE4C7E9,FALSE
C0CD74BE-8311-A577-26EE-873736AEF143,FALSE
99FA042E-1946-BB7C-2BA0-C99CC29B3175,FALSE
299F71A3-BA98-992B-5A69-7E1A88CE6D6E,FALSE
F195A366-BD5E-4393-E3F6-6191CCFEB08F,FALSE
25B8C141-E8C0-B931-B56A-2C724EC7F036,FALSE
EB128A73-89B3-0C43-3B5F-B325CA51DA2D,FALSE
C9CC54C5-FB6B-9815-5012-0609C7535D42,FALSE
4A31D196-1324-6161-8581-0CFE897E9825,FALSE
D90E255D-1AF6-4421-7AA8-99A034C3AB55,FALSE
144BAE60-7322-A515-219C-56549BC7A8B5,FALSE
59106817-DCF9-83F9-4D52-66D4756630F1,FALSE
F32CE0A3-A996-FD2E-3928-2D9292122C82,FALSE
AE310492-E7A6-B23E-BCD8-341FB21BEA0E,FALSE
D3BE5B3A-5747-664B-5CF4-01E2B28D1A2A,FALSE
21EF2EC2-26F2-317A-E7B4-92C5E9DDCE9B,FALSE
6C1A17C0-BE4D-9135-D7A6-1C1E12C0019D,FALSE
C3C66E17-D38B-ED48-5611-8AA348E2F3C0,FALSE
418AFC65-E73D-56C9-1498-A115183293E3,FALSE
DBA62498-5C18-E9CE-7FAD-AD733431E14E,FALSE
85ED27DB-5583-37FE-6A63-919A1252732D,FALSE
4EE3436B-36D4-E9D1-8605-46E9457317C6,FALSE
CD76FAE1-5B36-FDA3-C0A2-C4628B17B658,FALSE
707817DB-2B4D-B375-6E71-8BABBE0A7D57,FALSE
142B3227-9890-4D2D-3FD9-1BEF78533A76,FALSE
577FDB78-2151-E0F3-41D3-8D48BEBD3C79,FALSE
3D843483-0430-97C5-BBCD-153DE5B382E1,FALSE
B37743BC-C9C2-66E9-E89A-7C5ACF1F6AA6,FALSE
DDA9EE77-0BF6-161E-A225-42C0C13900B0,FALSE
D383AF89-6B6B-9E24-2F9E-C46FC3150C36,FALSE
23A48AEC-654B-5E39-77B2-DB67E0D7ADCB,FALSE
12A76D34-6243-A36E-042A-441031670131,FALSE
8C09EAEE-7BBE-3191-2FE3-4078C020A875,FALSE
71D9EB82-F855-46F3-B309-24B07D9A3588,FALSE
F3D112AA-B0CD-C1A6-4FB1-9692FA1EEB7C,FALSE
BA6CA9B5-E554-4667-E309-D3C873A94F5B,FALSE
067BC85D-5938-1A05-D377-68B28CABD7E7,FALSE
F0CD708D-2EBA-81EC-D6B2-4A2F123BCBC2,FALSE
88B32B34-E930-9B22-8CC4-575CE141E2E7,FALSE
68BFD225-7A1F-B32F-13BE-D4365F5843A1,FALSE
B22E2089-E707-F98A-B37D-AA911F5EC43B,FALSE
F4E2BA10-AB25-66DD-54C4-29EFDCD7DA6D,FALSE
AFAECCF9-C46A-BEB8-8DBE-25DE52C2FB62,FALSE
2BCF5A0A-9BDE-6864-996D-3EB42410AFB3,FALSE
81F66D12-10DE-DACD-CC19-CFE4C3FC0929,FALSE
CDC65D3B-B383-C75C-8057-1D4592854DD8,FALSE
12B2E8C2-53EF-07E1-CB68-8CC05BAD5CAF,FALSE
F4970C90-E837-CACD-94DD-818A2698BA58,FALSE
980BA3C4-CCC6-EAA1-1884-9BE70A8F936B,FALSE
471E0949-658D-A8AB-6BE4-EE89280C3AB0,FALSE
B264AD57-5D22-8919-AD3B-39D4690A4C61,FALSE
A6B58A81-3C97-2F14-E416-C11C1824E089,FALSE
E317E90B-6D95-4DEC-1D5C-BA07842DDD38,FALSE
479AB86D-017F-873F-1E33-1C6C336BEE89,FALSE
5AA6BEA1-B15A-05BA-5632-975419AAFAF5,FALSE
9779ECAC-7BD0-9498-5DBE-BC943AEB8B25,FALSE
A3E7EB9A-3C1C-289A-94D9-5D9723AFEB1D,FALSE
0C5863F5-1933-47BA-3856-9679EC4E5278,FALSE
6FD93E5A-04BC-3E33-6B9E-B549774838B7,FALSE
5882713A-ADDD-33EB-D522-CC7BA15489D8,FALSE
BB004854-E442-271E-C49C-610A84BFA2B8,FALSE
C1C3EEC8-2280-F47A-017D-EBD3CFA83AEB,FALSE
135F9C80-91D6-75B9-434A-78220840638E,FALSE
DD88F20F-A59D-C22E-24AF-BAA69DD82A23,FALSE
0E289CD3-285C-2D41-38A4-EDE48A8EADEB,FALSE
F8383B04-4B1C-DC79-8B48-EC184C611502,FALSE
26A51F31-ADE9-F369-0451-9EC6BB7721C9,FALSE
1B92AE68-1080-49A8-832B-E62658932EC3,FALSE
D46B6935-4D70-FCB2-AC74-6156641F41AC,FALSE
D8063ADE-1E73-68E0-12D7-8B7581393B8A,FALSE
D1C8D178-5875-B142-5E4A-DA606D6C7D5D,FALSE
E78B582A-5690-9DE0-9743-2A71675449EA,FALSE
D4207535-D307-C364-D916-DD0A34853967,FALSE
D8378A83-3B80-B685-E321-B03631CECD41,FALSE
68ECAA12-DED1-2868-633A-7F7211738896,FALSE
8C3F87CC-3243-EE82-63B1-CE3CABCDE08C,FALSE
932FC71F-7733-231B-A733-83C6CED33B1A,FALSE
EF89D9A0-9D7E-44CA-C5DE-C109D8F1B26A,FALSE
ECA9558B-B400-4125-56A0-0346BE1CD1C8,FALSE
1BFA8682-E957-E983-2604-512A812427CD,FALSE
233FEB83-ECCA-C2BB-7013-92DA2CFC24CD,FALSE
191F56C3-621E-A19C-C033-8EFDA5DE5A6E,FALSE
667F0656-FB42-3537-04D7-E75479A9F6AB,FALSE
A980E0BE-8EC9-A738-8FD2-B713AD779519,FALSE
61B5CE67-0562-1355-EF89-2E65793647A0,FALSE
2D720E41-5776-5E84-C749-F3AD6571E378,FALSE
536CF65F-BD6D-6E36-9402-24D76DCD2717,FALSE
1022AB17-4BF1-5DD0-9621-62775F95747D,FALSE
3089578C-D6ED-7AA4-54D6-3C7A28ED4CE5,FALSE
E783B1B4-C051-D510-C51C-94DDBC333C37,FALSE
BCCDE8B3-AAF7-DC61-F450-62A92E66E559,FALSE
56967A00-2A13-D157-3921-0D3A1285D7D6,FALSE
FACA8EC5-AA5D-2CC2-76B0-08E446323DC9,FALSE
938843A6-2C27-16D9-C3BC-49B4321B8BED,FALSE
39A312CF-3A56-ACC8-3548-CC66D17EF11E,FALSE
94336751-6A3A-6434-4B9C-64CF8FCB994A,FALSE
A326818F-22E7-392D-FDB2-664BF96A5726,FALSE
762B70EE-5FA9-35EC-E33E-58EB8CF2A848,FALSE
76C9F7E6-1727-340F-8D87-2142E3CDE24D,FALSE
51D85999-4BF8-61CF-654D-7BA2817D40D5,FALSE
507B83D4-1717-2EEA-B046-47AE2FBD7AD9,FALSE
9A7C8C68-BAED-E89C-B78E-0B68D61B97F2,FALSE
A4477EAE-95F3-D38E-9C1B-38B870B1D518,FALSE
9A4DC9D2-0EC1-6146-9B54-689AE3777924,FALSE
D3287DBB-0ED9-7D83-E6A5-053CD5EE7A0A,FALSE
2AC42398-5939-FB8A-994E-047DE94EB635,FALSE
F17EA972-CBC7-9DD8-AD2C-39EA6F1446D4,FALSE
2433F4F4-C3EC-27EE-C693-5E2972A7317A,FALSE
AB86B9DF-D55A-7680-994E-36FE3A04EE69,FALSE
28E92AD8-8540-8119-E169-1BBAB8F8B544,FALSE
12550876-DA61-47DB-9C8B-CF6CA320E735,FALSE
74EC23CB-4780-64E9-2EE5-B1123F7969D4,FALSE
BACA5371-6BB6-34C9-CF25-BA04F83B9BDA,FALSE
1E2CA831-7156-7E5E-2E2B-58B47D9AA76E,FALSE
2EFD1D63-94D3-0341-2885-2B7A5BF65577,FALSE
1D12F5E3-1C4B-38DF-9417-F5661C385641,FALSE
9B94C1BC-52B5-0414-9F3A-866C0A3CBC85,FALSE
CEE42844-DBD6-B033-1817-9D4C70AE23FD,FALSE
26632310-99A1-2DAD-4AD3-5578947C6155,FALSE
B506A546-D296-5AF7-E550-290F88746AED,FALSE
AA86F837-91EB-49F9-C38E-64E7B6864B92,FALSE
F41226D3-3319-E524-C94A-201A61BE121E,FALSE
65C81DED-0894-916E-BED1-C2B1EAECA54A,FALSE
E669A72A-811A-9547-097C-8E62BB92A48B,FALSE
D1528198-C406-9CD4-42D5-3E6FE043E7CF,FALSE
58BCEEB8-CDD9-6246-709C-77B3EB2AB185,FALSE
BDAE8FA1-968C-75B7-2B0D-E39D9AC7EEA6,FALSE
526874A1-511E-19BF-EDE6-5A1C9FC27847,FALSE
DA77B4C0-44FD-C9B0-11B9-BDBA312D20D3,FALSE
725AEE43-CB14-2631-DA4B-3142271CD418,FALSE
E559B276-767D-2BE2-8805-99A9DE37A040,FALSE
CA4B4923-8E5C-521F-DEBC-FEEF993922E3,FALSE
D6EFF652-3C9D-0745-D792-BECC695D61A6,FALSE
81FC4CF7-48B7-2CA1-42DD-37D8ACE18225,FALSE
9704DD8C-1CE3-2713-5DE5-856F0BE28BB7,FALSE
3EDFA188-CDB9-61D1-645D-32E8435DF69B,FALSE
EFFCEE2A-7DAF-8C13-4C84-ABB8E42BDA61,FALSE
FA3ACBCD-E208-641D-F2A3-1E29545171C7,FALSE
CDE042E0-9699-ECC0-AEB4-68A1598043DD,FALSE
32556DD3-0B15-9A44-CEDE-2715AB62647B,FALSE
DDB1A7D6-5CEE-6B7B-407A-D7346B3EA984,FALSE
6B7CC403-FBB6-C37E-3CBE-5669E4A14432,FALSE
A73E435E-31CB-46EF-B79C-5EB7D9DA97B9,FALSE
21EE5F9D-2EA3-C461-CE6D-B8A711597A5B,FALSE
13BDC852-B643-6A39-3471-2F011D2C5A7F,FALSE
33657A87-6DDA-974B-C1E5-9325CC253A20,FALSE
9B3B8D4D-915C-667E-92C7-7211A314F398,FALSE
201A8ABD-61E9-D576-93BD-00A28753AEB0,FALSE
12D32355-61A1-8855-DE95-2C8A2211BBC8,FALSE
8D22E5DE-FBD1-6DC9-1199-A664B508C9EE,FALSE
DBD2D800-6686-5972-DE6C-E2CD1ECF874D,FALSE
A9C9426D-9B23-CC0D-B531-216F276E4A44,FALSE
884825BB-4A15-ED4D-13C8-AA887CA6B020,FALSE
3945DC2A-E60B-32A4-E656-D0F0E1D4F94F,FALSE
116522D6-63DA-79B2-8403-9E5B3CB57565,FALSE
77B09CB4-74AD-9364-66D7-BEDECAB9DEDC,FALSE
9EB075A8-CE10-2561-2918-213314D5D32A,FALSE
6C96C97C-76F4-D2C4-4DA2-1C28FA5B9A9E,FALSE
EDEA321E-C736-D45E-B677-2C55A448E611,FALSE
F5C15E8C-31CA-F3A1-D6BA-409A1DD6BD9D,FALSE
EE6B25D9-37EF-7B47-1B72-82E0CC3B9D19,FALSE
8408964E-B6C8-57D3-6B17-9BCF1A0A30D4,FALSE
CB676D79-5761-E63E-CF4D-211419C9B4E8,FALSE
EE7C85E6-359A-15B8-9CEE-8AAB7325B4AE,FALSE
29559D55-C9DC-E2C8-57CE-57699C942909,FALSE
9174AC09-4B71-1C43-CD0A-8FF41C7BC783,FALSE
2B97A0C5-1A21-6F13-319C-75CEE5782D4F,FALSE
719716CD-558E-726E-18F3-5BC4B08DD978,FALSE
CA8D5D38-B5A3-6A75-6E83-53933E19146C,FALSE
ECA51D65-8F54-E879-B503-56CE7E6E77A2,FALSE
4CF35870-E7C9-CDB3-3BDC-937B4CCBE699,FALSE
FBD2871B-F58A-8D79-8BEE-B1FC64791997,FALSE
B9817B19-0141-5C5E-6025-74DDE22E8A28,FALSE
4476A17A-5A88-B5D5-A83C-90C9AE620E8C,FALSE
58331EFD-C4B1-A5C5-2DB4-9C24625DC759,FALSE
C874AE21-9263-9BB0-E8BE-3C246586506D,FALSE
345289CB-9B25-CA36-B3CA-3895C8A2B574,FALSE
71158A31-947C-CF9B-A756-8388D8BB13EA,FALSE
3A280C37-1E2A-E9EA-9E20-E1AA1B33F641,FALSE
4EB4E89D-D0CB-EBD2-6D8E-FA3DC56C8B6C,FALSE
883BC5AB-85C2-8A5E-2ACD-D32DDC33C226,FALSE
4341B7A5-694D-CDC5-144D-BFDBCCE88EDD,FALSE
AB5A54BD-8BCC-9D1F-F8A8-7E9634CE636C,FALSE
8DA7AA1F-CA75-EA91-C368-123837B99DC3,FALSE
6B7A79B4-686E-EBD5-A8A1-3AD15843D69E,FALSE
B8AC769B-8298-9B12-C261-97E8C1FB5228,FALSE
1743F7D6-E53E-D45D-05F4-0291E78526AE,FALSE
7E49B1BD-AE29-A6A1-4108-D71CE5BC590C,FALSE
26B23986-15A0-68C8-3DC5-967CA3C7D4EC,FALSE
041D8C2E-4927-AAE2-A14F-4EAB3E8AA697,FALSE
83A45C62-B68A-4FB3-5AEA-373394843FA5,FALSE
329A82AA-62C3-18A0-E7CE-9A4A05CD5193,FALSE
FCCA797C-518D-2BCD-C928-D3610A847934,FALSE
5651EB66-8E7A-7784-6D5C-BC3831A54A82,FALSE
AACE77BE-C32E-2245-1DC7-BD4D9DF1E639,FALSE
35BB86C5-93FB-45EA-F69F-63E77A04FA6E,FALSE
B056EE8B-B625-5EBB-5B68-47A5868AEAD4,FALSE
4F47C9FE-45D7-1649-44E6-63CA627A32C2,FALSE
3CACB563-7CA5-FC8A-6381-FD73F6407484,FALSE
2B34DD62-945D-29EE-28E5-4A65D5A704CE,FALSE
ACCA623E-449A-87FC-9822-BE7A24A4B941,FALSE
089B4472-BECE-2443-AE86-A4F3DC6C75CD,FALSE
949C0943-021C-A11A-28F7-06277731C032,FALSE
257CAA2C-CBC9-F445-E759-B50258BC467D,FALSE
007EED76-286E-1BD0-0D44-118BDB9B641B,FALSE
97887A3A-DE5D-7722-D4B4-D4129B48CEF9,FALSE
C494AD2C-D854-2B69-4C91-75898326783F,FALSE
